MediaId,platformId,DateAdded
13121,2,January 0, 1900
13122,2,January 0, 1900
13123,2,January 0, 1900
13124,2,January 0, 1900
13125,2,January 0, 1900
13126,2,January 0, 1900
13127,2,January 0, 1900
13128,2,January 0, 1900
13129,2,January 0, 1900
13130,2,January 0, 1900
13131,2,January 0, 1900
13132,2,January 0, 1900
13133,2,January 0, 1900
13134,2,January 0, 1900
13135,2,January 0, 1900
13136,2,January 0, 1900
13137,2,January 0, 1900
13138,2,January 0, 1900
13138,4,15-May-21
13139,2,January 0, 1900
13140,2,January 0, 1900
13141,2,January 0, 1900
13142,2,January 0, 1900
13143,2,January 0, 1900
13144,2,January 0, 1900
13145,2,January 0, 1900
13146,2,January 0, 1900
13147,2,January 0, 1900
13148,2,January 0, 1900
13149,2,January 0, 1900
13150,2,January 0, 1900
13151,2,January 0, 1900
13152,2,January 0, 1900
13152,4,28-Sep-18
13153,2,January 0, 1900
13154,2,January 0, 1900
13155,2,January 0, 1900
13156,2,January 0, 1900
13157,2,January 0, 1900
13158,2,January 0, 1900
13159,2,January 0, 1900
13160,2,January 0, 1900
13161,2,January 0, 1900
13162,2,January 0, 1900
13162,4,01-Jul-20
13163,2,January 0, 1900
13164,2,January 0, 1900
13165,2,January 0, 1900
13166,2,January 0, 1900
13167,2,January 0, 1900
13168,2,January 0, 1900
13169,2,January 0, 1900
13170,2,January 0, 1900
13171,2,January 0, 1900
13172,2,January 0, 1900
13173,2,January 0, 1900
13174,2,January 0, 1900
13175,2,January 0, 1900
13176,2,January 0, 1900
13177,2,January 0, 1900
13178,2,January 0, 1900
13179,2,January 0, 1900
13180,2,January 0, 1900
13181,2,January 0, 1900
13181,4,01-Feb-20
13182,2,January 0, 1900
13183,2,January 0, 1900
13184,2,January 0, 1900
13185,2,January 0, 1900
13186,2,January 0, 1900
13187,2,January 0, 1900
13188,2,January 0, 1900
13189,2,January 0, 1900
13190,2,January 0, 1900
13191,2,January 0, 1900
13192,2,January 0, 1900
13193,2,January 0, 1900
13194,2,January 0, 1900
13195,2,January 0, 1900
13196,2,January 0, 1900
13197,2,January 0, 1900
13198,2,January 0, 1900
13199,2,January 0, 1900
13200,2,January 0, 1900
13201,2,January 0, 1900
13202,2,January 0, 1900
13203,2,January 0, 1900
13204,2,January 0, 1900
13205,2,January 0, 1900
13206,2,January 0, 1900
13207,2,January 0, 1900
13208,2,January 0, 1900
13209,2,January 0, 1900
13210,2,January 0, 1900
13211,2,January 0, 1900
13212,2,January 0, 1900
13213,2,January 0, 1900
13214,2,January 0, 1900
13215,2,January 0, 1900
13216,2,January 0, 1900
13217,2,January 0, 1900
13218,2,January 0, 1900
13219,2,January 0, 1900
13220,2,January 0, 1900
13221,2,January 0, 1900
13222,2,January 0, 1900
13223,2,January 0, 1900
13224,2,January 0, 1900
13225,2,January 0, 1900
13226,2,January 0, 1900
13227,2,January 0, 1900
13228,2,January 0, 1900
13229,2,January 0, 1900
13230,2,January 0, 1900
13231,2,January 0, 1900
13232,2,26-Apr-21
13233,2,January 0, 1900
13234,2,January 0, 1900
13235,2,January 0, 1900
13236,2,January 0, 1900
13237,2,January 0, 1900
13238,2,January 0, 1900
13239,2,January 0, 1900
13240,2,January 0, 1900
13241,2,January 0, 1900
13242,2,January 0, 1900
13243,2,January 0, 1900
13244,2,January 0, 1900
13245,2,January 0, 1900
13246,2,January 0, 1900
13247,2,January 0, 1900
13248,2,January 0, 1900
13249,2,January 0, 1900
13250,2,January 0, 1900
13251,2,January 0, 1900
13252,2,January 0, 1900
13253,2,January 0, 1900
13254,2,January 0, 1900
13255,2,January 0, 1900
13256,2,January 0, 1900
13257,2,January 0, 1900
13258,2,27-Apr-21
13259,2,January 0, 1900
13260,2,27-Apr-21
13261,2,January 0, 1900
13262,2,January 0, 1900
13263,2,January 0, 1900
13264,2,January 0, 1900
13265,2,January 0, 1900
13266,2,January 0, 1900
13267,2,January 0, 1900
13268,2,January 0, 1900
13269,2,January 0, 1900
13270,2,January 0, 1900
13271,2,January 0, 1900
13272,2,January 0, 1900
13273,2,January 0, 1900
13274,2,January 0, 1900
13275,2,January 0, 1900
13276,2,January 0, 1900
13277,2,January 0, 1900
13278,2,January 0, 1900
13279,2,January 0, 1900
13280,2,January 0, 1900
13281,2,January 0, 1900
13282,2,January 0, 1900
13283,2,January 0, 1900
13284,2,January 0, 1900
13285,2,January 0, 1900
13286,2,January 0, 1900
13287,2,January 0, 1900
13288,2,January 0, 1900
13289,2,January 0, 1900
13290,2,January 0, 1900
13291,2,January 0, 1900
13292,2,January 0, 1900
13293,2,January 0, 1900
13294,2,January 0, 1900
13295,2,January 0, 1900
13296,2,January 0, 1900
13297,2,January 0, 1900
13298,2,January 0, 1900
13299,2,January 0, 1900
13300,2,January 0, 1900
13301,2,January 0, 1900
13302,2,January 0, 1900
13303,2,January 0, 1900
13304,2,January 0, 1900
13305,2,January 0, 1900
13306,2,January 0, 1900
13307,2,January 0, 1900
13308,2,January 0, 1900
13309,2,January 0, 1900
13310,2,January 0, 1900
13311,2,January 0, 1900
13312,2,January 0, 1900
13313,2,January 0, 1900
13314,2,January 0, 1900
13315,2,January 0, 1900
13315,4,01-Feb-20
13316,2,January 0, 1900
13317,2,January 0, 1900
13318,2,January 0, 1900
13319,2,January 0, 1900
13320,2,January 0, 1900
13321,2,January 0, 1900
13322,2,January 0, 1900
13323,2,January 0, 1900
13324,2,January 0, 1900
13325,2,January 0, 1900
13326,2,January 0, 1900
13327,2,January 0, 1900
13328,2,January 0, 1900
13329,2,30-Apr-21
13330,2,January 0, 1900
13331,2,January 0, 1900
13332,2,January 0, 1900
13333,2,January 0, 1900
13334,2,January 0, 1900
13335,2,January 0, 1900
13336,2,January 0, 1900
13337,2,January 0, 1900
13338,2,January 0, 1900
13339,2,January 0, 1900
13340,2,January 0, 1900
13341,2,January 0, 1900
13342,2,January 0, 1900
13343,2,January 0, 1900
13343,4,January 0, 1900
13344,2,January 0, 1900
13345,2,January 0, 1900
13346,2,January 0, 1900
13347,2,January 0, 1900
13348,2,January 0, 1900
13349,2,January 0, 1900
13350,2,January 0, 1900
13351,2,January 0, 1900
13352,2,January 0, 1900
13353,2,January 0, 1900
13354,2,January 0, 1900
13355,2,January 0, 1900
13356,2,January 0, 1900
13357,2,January 0, 1900
13358,2,January 0, 1900
13359,2,January 0, 1900
13360,2,January 0, 1900
13361,2,January 0, 1900
13362,2,January 0, 1900
13363,2,January 0, 1900
13364,2,January 0, 1900
13365,2,January 0, 1900
13366,2,January 0, 1900
13367,2,January 0, 1900
13368,2,January 0, 1900
13369,2,January 0, 1900
13370,2,January 0, 1900
13371,2,January 0, 1900
13372,2,January 0, 1900
13373,2,January 0, 1900
13374,2,January 0, 1900
13375,2,January 0, 1900
13376,2,January 0, 1900
13377,2,January 0, 1900
13378,2,January 0, 1900
13379,2,January 0, 1900
13380,2,January 0, 1900
13381,2,January 0, 1900
13382,2,January 0, 1900
13383,2,January 0, 1900
13384,2,January 0, 1900
13385,2,January 0, 1900
13386,2,01-May-21
13387,2,January 0, 1900
13388,2,January 0, 1900
13389,2,January 0, 1900
13390,2,January 0, 1900
13391,2,January 0, 1900
13392,2,January 0, 1900
13393,2,January 0, 1900
13394,2,January 0, 1900
13395,2,January 0, 1900
13396,2,January 0, 1900
13397,2,January 0, 1900
13398,2,January 0, 1900
13399,2,January 0, 1900
13400,2,January 0, 1900
13401,2,January 0, 1900
13402,2,January 0, 1900
13403,2,January 0, 1900
13404,2,January 0, 1900
13405,2,January 0, 1900
13406,2,January 0, 1900
13407,2,January 0, 1900
13408,2,January 0, 1900
13409,2,January 0, 1900
13410,2,January 0, 1900
13411,2,January 0, 1900
13412,2,January 0, 1900
13413,2,January 0, 1900
13414,2,January 0, 1900
13415,2,January 0, 1900
13416,2,January 0, 1900
13417,2,January 0, 1900
13418,2,January 0, 1900
13419,2,January 0, 1900
13420,2,January 0, 1900
13421,2,January 0, 1900
13422,2,January 0, 1900
13423,2,January 0, 1900
13424,2,January 0, 1900
13425,2,January 0, 1900
13426,2,January 0, 1900
13427,2,January 0, 1900
13428,2,January 0, 1900
13429,2,January 0, 1900
13430,2,January 0, 1900
13431,2,January 0, 1900
13432,2,January 0, 1900
13433,2,January 0, 1900
13434,2,January 0, 1900
13435,2,January 0, 1900
13436,2,January 0, 1900
13437,2,January 0, 1900
13438,2,January 0, 1900
13439,2,January 0, 1900
13440,2,January 0, 1900
13441,2,January 0, 1900
13442,2,January 0, 1900
13442,4,January 0, 1900
13443,2,January 0, 1900
13444,2,January 0, 1900
13445,2,January 0, 1900
13446,2,January 0, 1900
13447,2,January 0, 1900
13448,2,January 0, 1900
13449,2,January 0, 1900
13450,2,January 0, 1900
13451,2,January 0, 1900
13452,2,January 0, 1900
13453,2,January 0, 1900
13454,2,January 0, 1900
13455,2,January 0, 1900
13456,2,January 0, 1900
13457,2,January 0, 1900
13458,2,January 0, 1900
13459,2,January 0, 1900
13460,2,January 0, 1900
13461,2,January 0, 1900
13462,2,January 0, 1900
13463,2,January 0, 1900
13464,2,January 0, 1900
13465,2,January 0, 1900
13466,2,January 0, 1900
13467,2,January 0, 1900
13468,2,January 0, 1900
13469,2,January 0, 1900
13470,2,January 0, 1900
13471,2,January 0, 1900
13472,2,January 0, 1900
13473,2,January 0, 1900
13474,2,January 0, 1900
13475,2,January 0, 1900
13476,2,January 0, 1900
13477,2,January 0, 1900
13478,2,January 0, 1900
13479,2,January 0, 1900
13480,2,January 0, 1900
13481,2,January 0, 1900
13482,2,January 0, 1900
13483,2,January 0, 1900
13484,2,January 0, 1900
13485,2,January 0, 1900
13486,2,January 0, 1900
13487,2,January 0, 1900
13488,2,January 0, 1900
13489,2,January 0, 1900
13490,2,January 0, 1900
13491,2,January 0, 1900
13492,2,January 0, 1900
13493,2,January 0, 1900
13494,2,January 0, 1900
13495,2,January 0, 1900
13496,2,January 0, 1900
13497,2,January 0, 1900
13498,2,January 0, 1900
13499,2,January 0, 1900
13500,2,January 0, 1900
13501,2,January 0, 1900
13502,2,January 0, 1900
13503,2,January 0, 1900
13504,2,January 0, 1900
13505,2,January 0, 1900
13506,2,January 0, 1900
13507,2,January 0, 1900
13508,2,January 0, 1900
13509,2,January 0, 1900
13510,2,January 0, 1900
13511,2,January 0, 1900
13512,2,January 0, 1900
13513,2,January 0, 1900
13514,2,January 0, 1900
13515,2,January 0, 1900
13516,2,January 0, 1900
13517,2,January 0, 1900
13518,2,January 0, 1900
13519,2,January 0, 1900
13520,2,January 0, 1900
13521,2,January 0, 1900
13522,2,January 0, 1900
13523,2,January 0, 1900
13524,2,January 0, 1900
13525,2,January 0, 1900
13526,2,January 0, 1900
13527,2,January 0, 1900
13528,2,January 0, 1900
13529,2,January 0, 1900
13530,2,January 0, 1900
13531,2,January 0, 1900
13532,2,January 0, 1900
13533,2,January 0, 1900
13534,2,January 0, 1900
13535,2,January 0, 1900
13536,2,January 0, 1900
13537,2,January 0, 1900
13538,2,January 0, 1900
13539,2,January 0, 1900
13540,2,January 0, 1900
13541,2,January 0, 1900
13542,2,January 0, 1900
13543,2,January 0, 1900
13544,2,January 0, 1900
13545,2,January 0, 1900
13546,2,January 0, 1900
13547,2,January 0, 1900
13548,2,January 0, 1900
13549,2,January 0, 1900
13550,2,January 0, 1900
13551,2,January 0, 1900
13552,2,January 0, 1900
13553,2,January 0, 1900
13554,2,January 0, 1900
13555,2,January 0, 1900
13556,2,January 0, 1900
13557,2,January 0, 1900
13558,2,January 0, 1900
13559,2,January 0, 1900
13560,2,January 0, 1900
13561,2,January 0, 1900
13562,2,January 0, 1900
13563,2,January 0, 1900
13564,2,January 0, 1900
13565,2,January 0, 1900
13566,2,January 0, 1900
13567,2,January 0, 1900
13568,2,January 0, 1900
13569,2,January 0, 1900
13570,2,January 0, 1900
13571,2,January 0, 1900
13572,2,January 0, 1900
13573,2,January 0, 1900
13574,2,January 0, 1900
13575,2,January 0, 1900
13576,2,January 0, 1900
13577,2,January 0, 1900
13578,2,January 0, 1900
13579,2,January 0, 1900
13580,2,January 0, 1900
13581,2,09-May-21
13582,2,January 0, 1900
13583,2,January 0, 1900
13584,2,January 0, 1900
13585,2,January 0, 1900
13586,2,January 0, 1900
13587,2,January 0, 1900
13588,2,January 0, 1900
13589,2,January 0, 1900
13590,2,January 0, 1900
13591,2,January 0, 1900
13592,2,January 0, 1900
13593,2,January 0, 1900
13594,2,January 0, 1900
13595,2,January 0, 1900
13596,2,January 0, 1900
13597,2,January 0, 1900
13598,2,January 0, 1900
13599,2,January 0, 1900
13600,2,January 0, 1900
13601,2,January 0, 1900
13602,2,January 0, 1900
13603,2,January 0, 1900
13604,2,January 0, 1900
13605,2,January 0, 1900
13606,2,January 0, 1900
13607,2,January 0, 1900
13608,2,January 0, 1900
13609,2,January 0, 1900
13610,2,January 0, 1900
13611,2,January 0, 1900
13612,2,January 0, 1900
13613,2,January 0, 1900
13614,2,January 0, 1900
13615,2,January 0, 1900
13616,2,January 0, 1900
13617,2,January 0, 1900
13618,2,January 0, 1900
13619,2,January 0, 1900
13620,2,January 0, 1900
13621,2,January 0, 1900
13622,2,January 0, 1900
13623,2,January 0, 1900
13624,2,January 0, 1900
13625,2,January 0, 1900
13626,2,12-May-21
13627,2,12-May-21
13628,2,January 0, 1900
13629,2,January 0, 1900
13630,2,January 0, 1900
13631,2,January 0, 1900
13632,2,January 0, 1900
13633,2,January 0, 1900
13634,2,January 0, 1900
13635,2,January 0, 1900
13636,2,January 0, 1900
13637,2,January 0, 1900
13638,2,January 0, 1900
13639,2,January 0, 1900
13640,2,January 0, 1900
13641,2,January 0, 1900
13642,2,January 0, 1900
13643,2,January 0, 1900
13644,2,January 0, 1900
13645,2,13-May-21
13646,2,January 0, 1900
13647,2,January 0, 1900
13648,2,January 0, 1900
13649,2,January 0, 1900
13650,2,January 0, 1900
13651,2,January 0, 1900
13652,2,January 0, 1900
13653,2,January 0, 1900
13654,2,January 0, 1900
13655,2,January 0, 1900
13656,2,January 0, 1900
13657,2,January 0, 1900
13658,2,January 0, 1900
13659,2,January 0, 1900
13660,2,January 0, 1900
13661,2,January 0, 1900
13662,2,January 0, 1900
13663,2,January 0, 1900
13663,4,01-Dec-19
13664,2,January 0, 1900
13665,2,January 0, 1900
13666,2,January 0, 1900
13667,2,January 0, 1900
13668,2,January 0, 1900
13669,2,January 0, 1900
13670,2,January 0, 1900
13671,2,January 0, 1900
13672,2,January 0, 1900
13672,2,January 0, 1900
13673,2,January 0, 1900
13674,2,January 0, 1900
13675,2,January 0, 1900
13676,2,January 0, 1900
13677,2,January 0, 1900
13678,2,January 0, 1900
13679,2,January 0, 1900
13680,2,January 0, 1900
13681,2,January 0, 1900
13682,2,January 0, 1900
13683,2,January 0, 1900
13684,2,January 0, 1900
13685,2,January 0, 1900
13686,2,January 0, 1900
13687,2,January 0, 1900
13688,2,January 0, 1900
13689,2,January 0, 1900
13690,2,January 0, 1900
13691,2,January 0, 1900
13692,2,January 0, 1900
13693,2,January 0, 1900
13694,2,January 0, 1900
13694,4,01-Oct-21
13695,2,January 0, 1900
13696,2,January 0, 1900
13697,2,January 0, 1900
13698,2,January 0, 1900
13699,2,January 0, 1900
13700,2,January 0, 1900
13701,2,January 0, 1900
13702,2,January 0, 1900
13703,2,January 0, 1900
13704,2,January 0, 1900
13705,2,January 0, 1900
13706,2,January 0, 1900
13707,2,January 0, 1900
13708,2,January 0, 1900
13709,2,January 0, 1900
13710,2,January 0, 1900
13711,2,January 0, 1900
13712,2,January 0, 1900
13713,2,January 0, 1900
13714,2,January 0, 1900
13714,4,15-Apr-20
13715,2,January 0, 1900
13716,2,January 0, 1900
13717,2,January 0, 1900
13718,2,January 0, 1900
13719,2,January 0, 1900
13720,2,January 0, 1900
13721,2,January 0, 1900
13722,2,January 0, 1900
13723,2,January 0, 1900
13724,2,January 0, 1900
13725,2,January 0, 1900
13726,2,January 0, 1900
13727,2,January 0, 1900
13728,2,January 0, 1900
13729,2,January 0, 1900
13730,2,January 0, 1900
13731,2,January 0, 1900
13732,2,January 0, 1900
13733,2,January 0, 1900
13734,2,January 0, 1900
13735,2,January 0, 1900
13736,2,January 0, 1900
13737,2,January 0, 1900
13738,2,January 0, 1900
13739,2,January 0, 1900
13740,2,January 0, 1900
13741,2,January 0, 1900
13742,2,January 0, 1900
13743,2,January 0, 1900
13744,2,January 0, 1900
13745,2,January 0, 1900
13746,2,January 0, 1900
13747,2,January 0, 1900
13748,2,January 0, 1900
13749,2,January 0, 1900
13750,2,January 0, 1900
13751,2,January 0, 1900
13752,2,January 0, 1900
13753,2,January 0, 1900
13754,2,January 0, 1900
13755,2,January 0, 1900
13756,2,January 0, 1900
13757,2,January 0, 1900
13758,2,January 0, 1900
13759,2,18-May-21
13760,2,January 0, 1900
13761,2,January 0, 1900
13762,2,January 0, 1900
13763,2,January 0, 1900
13764,2,January 0, 1900
13765,2,January 0, 1900
13766,2,January 0, 1900
13767,2,January 0, 1900
13768,2,January 0, 1900
13769,2,January 0, 1900
13770,2,January 0, 1900
13771,2,January 0, 1900
13772,2,January 0, 1900
13773,2,January 0, 1900
13774,2,January 0, 1900
13775,2,January 0, 1900
13776,2,January 0, 1900
13777,2,19-May-21
13778,2,January 0, 1900
13779,2,January 0, 1900
13780,2,January 0, 1900
13781,2,January 0, 1900
13782,2,January 0, 1900
13783,2,January 0, 1900
13784,2,January 0, 1900
13785,2,January 0, 1900
13786,2,January 0, 1900
13787,2,January 0, 1900
13788,2,January 0, 1900
13789,2,January 0, 1900
13790,2,January 0, 1900
13791,2,January 0, 1900
13792,2,January 0, 1900
13793,2,January 0, 1900
13794,2,January 0, 1900
13795,2,January 0, 1900
13796,2,January 0, 1900
13797,2,January 0, 1900
13798,2,January 0, 1900
13799,2,January 0, 1900
13800,2,January 0, 1900
13801,2,January 0, 1900
13802,2,January 0, 1900
13803,2,January 0, 1900
13804,2,January 0, 1900
13805,2,January 0, 1900
13806,2,January 0, 1900
13807,2,January 0, 1900
13808,2,January 0, 1900
13809,2,January 0, 1900
13810,2,January 0, 1900
13811,2,January 0, 1900
13812,2,January 0, 1900
13813,2,January 0, 1900
13814,2,January 0, 1900
13815,2,January 0, 1900
13816,2,January 0, 1900
13817,2,January 0, 1900
13818,2,January 0, 1900
13819,2,January 0, 1900
13820,2,January 0, 1900
13821,2,January 0, 1900
13822,2,January 0, 1900
13823,2,January 0, 1900
13824,2,January 0, 1900
13825,2,January 0, 1900
13826,2,January 0, 1900
13827,2,January 0, 1900
13828,2,January 0, 1900
13829,2,January 0, 1900
13830,2,January 0, 1900
13831,2,January 0, 1900
13832,2,January 0, 1900
13833,2,January 0, 1900
13834,2,January 0, 1900
13835,2,January 0, 1900
13836,2,January 0, 1900
13837,2,January 0, 1900
13838,2,January 0, 1900
13839,2,January 0, 1900
13840,2,January 0, 1900
13841,2,January 0, 1900
13842,2,January 0, 1900
13843,2,January 0, 1900
13844,2,January 0, 1900
13845,2,January 0, 1900
13846,2,January 0, 1900
13847,2,January 0, 1900
13848,2,January 0, 1900
13849,2,January 0, 1900
13850,2,January 0, 1900
13851,2,January 0, 1900
13852,2,January 0, 1900
13853,2,January 0, 1900
13854,2,January 0, 1900
13855,2,January 0, 1900
13856,2,January 0, 1900
13857,2,January 0, 1900
13858,2,January 0, 1900
13859,2,January 0, 1900
13860,2,January 0, 1900
13861,2,January 0, 1900
13862,2,January 0, 1900
13863,2,January 0, 1900
13864,2,January 0, 1900
13865,2,January 0, 1900
13866,2,January 0, 1900
13867,2,January 0, 1900
13868,2,January 0, 1900
13869,2,January 0, 1900
13870,2,January 0, 1900
13871,2,January 0, 1900
13872,2,January 0, 1900
13873,2,January 0, 1900
13874,2,January 0, 1900
13875,2,January 0, 1900
13876,2,January 0, 1900
13877,2,January 0, 1900
13878,2,January 0, 1900
13879,2,January 0, 1900
13880,2,January 0, 1900
13881,2,January 0, 1900
13882,2,January 0, 1900
13883,2,January 0, 1900
13884,2,January 0, 1900
13885,2,January 0, 1900
13886,2,January 0, 1900
13887,2,January 0, 1900
13888,2,January 0, 1900
13889,2,January 0, 1900
13890,2,January 0, 1900
13891,2,January 0, 1900
13892,2,January 0, 1900
13893,2,22-May-21
13894,2,January 0, 1900
13895,2,January 0, 1900
13896,2,January 0, 1900
13897,2,January 0, 1900
13898,2,January 0, 1900
13899,2,January 0, 1900
13900,2,January 0, 1900
13901,2,January 0, 1900
13902,2,January 0, 1900
13903,2,January 0, 1900
13904,2,January 0, 1900
13905,2,January 0, 1900
13906,2,January 0, 1900
13907,2,January 0, 1900
13908,2,January 0, 1900
13909,2,January 0, 1900
13910,2,January 0, 1900
13911,2,January 0, 1900
13912,2,January 0, 1900
13913,2,January 0, 1900
13914,2,January 0, 1900
13915,2,January 0, 1900
13916,2,January 0, 1900
13917,2,January 0, 1900
13918,2,January 0, 1900
13919,2,January 0, 1900
13920,2,January 0, 1900
13921,2,January 0, 1900
13922,2,January 0, 1900
13923,2,January 0, 1900
13924,2,January 0, 1900
13925,2,January 0, 1900
13926,2,January 0, 1900
13927,2,January 0, 1900
13928,2,January 0, 1900
13929,2,January 0, 1900
13930,2,January 0, 1900
13931,2,January 0, 1900
13932,2,January 0, 1900
13933,2,January 0, 1900
13934,2,January 0, 1900
13935,2,January 0, 1900
13936,2,January 0, 1900
13937,2,January 0, 1900
13938,2,January 0, 1900
13939,2,January 0, 1900
13940,2,January 0, 1900
13941,2,January 0, 1900
13942,2,January 0, 1900
13943,2,January 0, 1900
13944,2,January 0, 1900
13945,2,January 0, 1900
13946,2,January 0, 1900
13947,2,January 0, 1900
13948,2,January 0, 1900
13949,2,January 0, 1900
13950,2,January 0, 1900
13951,2,24-May-21
13952,2,January 0, 1900
13953,2,January 0, 1900
13954,2,January 0, 1900
13955,2,January 0, 1900
13956,2,January 0, 1900
13957,2,January 0, 1900
13958,2,January 0, 1900
13959,2,January 0, 1900
13960,2,January 0, 1900
13961,2,January 0, 1900
13962,2,January 0, 1900
13963,2,January 0, 1900
13964,2,January 0, 1900
13965,2,January 0, 1900
13966,2,January 0, 1900
13967,2,January 0, 1900
13968,2,January 0, 1900
13969,2,January 0, 1900
13970,2,January 0, 1900
13971,2,January 0, 1900
13972,2,January 0, 1900
13973,2,January 0, 1900
13974,2,January 0, 1900
13975,2,January 0, 1900
13976,2,January 0, 1900
13977,2,January 0, 1900
13978,2,January 0, 1900
13979,2,January 0, 1900
13980,2,January 0, 1900
13981,2,January 0, 1900
13982,2,January 0, 1900
13983,2,January 0, 1900
13984,2,January 0, 1900
13985,2,January 0, 1900
13986,2,January 0, 1900
13987,2,January 0, 1900
13988,2,January 0, 1900
13989,2,January 0, 1900
13990,2,January 0, 1900
13991,2,January 0, 1900
13992,2,January 0, 1900
13993,2,January 0, 1900
13994,2,January 0, 1900
13995,2,January 0, 1900
13996,2,January 0, 1900
13997,2,January 0, 1900
13998,2,January 0, 1900
13999,2,January 0, 1900
14000,2,January 0, 1900
14001,2,January 0, 1900
14002,2,January 0, 1900
14002,4,25-May-20
14003,2,January 0, 1900
14004,2,January 0, 1900
14005,2,January 0, 1900
14006,2,January 0, 1900
14007,2,January 0, 1900
14008,2,January 0, 1900
14009,2,January 0, 1900
14010,2,January 0, 1900
14011,2,January 0, 1900
14012,2,January 0, 1900
14013,2,January 0, 1900
14014,2,January 0, 1900
14015,2,January 0, 1900
14016,2,January 0, 1900
14017,2,January 0, 1900
14018,2,January 0, 1900
14019,2,January 0, 1900
14020,2,January 0, 1900
14021,2,January 0, 1900
14022,2,January 0, 1900
14023,2,January 0, 1900
14024,2,January 0, 1900
14025,2,January 0, 1900
14026,2,January 0, 1900
14027,2,January 0, 1900
14028,2,January 0, 1900
14029,2,January 0, 1900
14030,2,January 0, 1900
14031,2,January 0, 1900
14032,2,29-May-21
14033,2,January 0, 1900
14034,2,January 0, 1900
14035,2,January 0, 1900
14036,2,January 0, 1900
14037,2,January 0, 1900
14038,2,January 0, 1900
14039,2,January 0, 1900
14040,2,January 0, 1900
14041,2,January 0, 1900
14042,2,January 0, 1900
14043,2,January 0, 1900
14044,2,January 0, 1900
14045,2,January 0, 1900
14046,2,January 0, 1900
14047,2,January 0, 1900
14048,2,January 0, 1900
14049,2,January 0, 1900
14050,2,January 0, 1900
14051,2,January 0, 1900
14052,2,January 0, 1900
14053,2,January 0, 1900
14054,2,January 0, 1900
14055,2,January 0, 1900
14055,4,07-Jul-17
14056,2,January 0, 1900
14057,2,January 0, 1900
14058,2,January 0, 1900
14059,2,January 0, 1900
14060,2,January 0, 1900
14060,4,15-Jul-21
14061,2,January 0, 1900
14062,2,January 0, 1900
14063,2,January 0, 1900
14064,2,January 0, 1900
14065,2,January 0, 1900
14066,2,January 0, 1900
14067,2,January 0, 1900
14068,2,January 0, 1900
14069,2,January 0, 1900
14070,2,January 0, 1900
14071,2,January 0, 1900
14072,2,January 0, 1900
14073,2,January 0, 1900
14074,2,January 0, 1900
14075,2,January 0, 1900
14076,2,January 0, 1900
14077,2,January 0, 1900
14078,2,January 0, 1900
14079,2,January 0, 1900
14080,2,January 0, 1900
14081,2,January 0, 1900
14082,2,January 0, 1900
14083,2,January 0, 1900
14084,2,January 0, 1900
14085,2,January 0, 1900
14086,2,January 0, 1900
14087,2,January 0, 1900
14088,2,January 0, 1900
14089,2,January 0, 1900
14090,2,January 0, 1900
14091,2,January 0, 1900
14092,2,January 0, 1900
14093,2,January 0, 1900
14094,2,January 0, 1900
14095,2,January 0, 1900
14096,2,January 0, 1900
14097,2,January 0, 1900
14098,2,January 0, 1900
14099,2,January 0, 1900
14100,2,January 0, 1900
14101,2,January 0, 1900
14102,2,January 0, 1900
14103,2,January 0, 1900
14104,2,January 0, 1900
14105,2,January 0, 1900
14106,2,January 0, 1900
14107,2,January 0, 1900
14108,2,January 0, 1900
14109,2,January 0, 1900
14110,2,January 0, 1900
14111,2,January 0, 1900
14112,2,January 0, 1900
14113,2,January 0, 1900
14114,2,January 0, 1900
14115,2,January 0, 1900
14116,2,January 0, 1900
14117,2,January 0, 1900
14118,2,January 0, 1900
14119,2,January 0, 1900
14120,2,January 0, 1900
14121,2,January 0, 1900
14122,2,January 0, 1900
14123,2,January 0, 1900
14124,2,January 0, 1900
14125,2,January 0, 1900
14126,2,January 0, 1900
14127,2,January 0, 1900
14128,2,January 0, 1900
14129,2,January 0, 1900
14130,2,January 0, 1900
14131,2,January 0, 1900
14132,2,January 0, 1900
14133,2,January 0, 1900
14134,2,January 0, 1900
14135,2,January 0, 1900
14136,2,January 0, 1900
14137,2,January 0, 1900
14138,2,January 0, 1900
14139,2,January 0, 1900
14140,2,January 0, 1900
14141,2,January 0, 1900
14142,2,January 0, 1900
14143,2,January 0, 1900
14144,2,January 0, 1900
14145,2,January 0, 1900
14146,2,January 0, 1900
14147,2,January 0, 1900
14148,2,January 0, 1900
14149,2,January 0, 1900
14150,2,January 0, 1900
14151,2,January 0, 1900
14152,2,January 0, 1900
14153,2,January 0, 1900
14154,2,January 0, 1900
14155,2,January 0, 1900
14156,2,03-Jun-21
14157,2,January 0, 1900
14158,2,January 0, 1900
14159,2,January 0, 1900
14160,2,January 0, 1900
14161,2,January 0, 1900
14162,2,January 0, 1900
14163,2,January 0, 1900
14164,2,January 0, 1900
14165,2,03-Jun-21
14166,2,January 0, 1900
14167,2,January 0, 1900
14168,2,January 0, 1900
14169,2,03-Jun-21
14170,2,January 0, 1900
14171,2,January 0, 1900
14172,2,January 0, 1900
14173,2,January 0, 1900
14174,2,January 0, 1900
14175,2,January 0, 1900
14176,2,January 0, 1900
14177,2,January 0, 1900
14178,2,January 0, 1900
14179,2,January 0, 1900
14180,2,January 0, 1900
14181,2,January 0, 1900
14181,4,08-Apr-20
14182,2,January 0, 1900
