MediaId,CountryID
5608,21
5609,17
5610,6
5610,1
5611,23
5612,90
5613,1
5614,10
5615,1
5616,3
5617,3
5618,3
5619,19
5620,19
5621,16
5621,1
5622,1
5623,10
5624,13
5625,6
5626,32
5627,1
5628,13
5629,3
5630,1
5631,1
5632,7
5633,61
5633,9
5634,7
5635,7
5636,13
5637,1
5638,53
5638,59
5639,1
5640,1
5641,6
5641,34
5641,59
5641,89
5642,1
5643,1
5644,16
5645,1
5646,1
5647,3
5648,1
5649,13
5649,20
5650,1
5651,3
5652,10
5653,21
5654,17
5655,1
5657,1
5658,1
5659,13
5659,21
5659,17
5660,1
5661,1
5662,6
5663,1
5664,7
5665,21
5666,6
5667,21
5668,21
5669,21
5670,15
5671,21
5672,17
5673,21
5674,6
5675,21
5676,37
5676,7
5676,13
5677,16
5677,17
5677,48
5678,10
5679,1
5680,6
5681,1
5682,1
5682,51
5683,1
5684,38
5685,1
5686,13
5686,7
5687,1
5688,1
5689,1
5690,1
5691,13
5692,16
5693,16
5693,1
5694,1
5695,1
5696,3
5697,1
5698,77
5699,38
5700,38
5701,3
5702,1
5703,38
5704,1
5705,3
5706,10
5707,1
5708,1
5709,1
5710,3
5711,10
5712,1
5713,1
5714,13
5714,59
5715,35
5716,6
5717,7
5718,3
5719,1
5720,13
5721,1
5722,56
5723,6
5724,1
5725,61
5726,6
5727,38
5728,38
5729,38
5730,38
5731,38
5732,38
5733,1
5734,0
5735,19
5736,16
5737,16
5737,1
5738,6
5738,7
5738,16
5739,13
5740,13
5740,20
5741,16
5742,13
5743,19
5744,1
5745,1
5746,13
5747,17
5748,17
5749,17
5750,13
5751,6
5751,13
5752,17
5753,1
5754,1
5755,1
5756,1
5757,1
5758,1
5759,29
5759,2
5760,1
5761,38
5762,38
5763,31
5764,32
5765,38
5766,3
5767,38
5768,1
5768,28
5769,66
5769,1
5769,13
5770,38
5771,19
5772,1
5772,16
5773,1
5774,0
5775,48
5776,38
5777,3
5778,1
5779,23
5780,38
5781,46
5781,1
5782,1
5783,1
5784,1
5785,0
5786,0
5787,0
5788,0
5789,0
5790,0
5791,16
5791,1
5792,1
5793,1
5794,6
5795,1
5796,1
5797,6
5798,0
5799,1
5800,6
5801,6
5802,1
5803,6
5804,38
5805,6
5806,17
5807,1
5808,1
5809,1
5810,1
5811,6
5812,1
5813,6
5814,1
5815,1
5816,1
5817,1
5818,1
5819,1
5820,6
5821,6
5822,6
5823,1
5824,35
5825,6
5826,1
5827,1
5828,1
5828,13
5829,1
5830,1
5831,16
5832,3
5832,6
5833,17
5834,1
5835,1
5836,3
5837,0
5838,10
5839,1
5840,15
5840,27
5841,1
5842,17
5843,12
5844,12
5845,1
5846,1
5847,16
5847,6
5847,1
5848,1
5849,1
5850,20
5850,13
5850,48
5851,1
5852,17
5852,1
5853,1
5854,16
5855,17
5856,1
5857,16
5858,6
5859,6
5860,1
5861,1
5862,17
5863,15
5863,1
5864,1
5865,1
5866,1
5867,1
5868,1
5869,0
5870,1
5871,10
5872,27
5872,15
5873,27
5873,15
5874,1
5875,1
5876,13
5877,1
5878,1
5879,16
5880,1
5881,17
5882,1
5883,1
5884,1
5885,1
5886,1
5887,1
5888,1
5889,1
5890,1
5891,1
5892,6
5892,96
5892,1
5893,1
5894,0
5895,1
5896,1
5897,1
5898,1
5899,1
5900,1
5901,7
5901,12
5901,13
5901,15
5902,1
5903,1
5904,1
5905,1
5906,1
5907,6
5908,10
5909,1
5910,1
5911,1
5912,1
5913,13
5914,1
5915,1
5916,1
5917,1
5918,0
5919,1
5920,1
5921,58
5921,1
5922,16
5923,1
5924,6
5924,0
5925,1
5926,1
5927,1
5928,1
5929,1
5929,97
5929,98
5930,1
5931,1
5932,1
5932,51
5932,29
5932,16
5933,1
5934,6
5934,45
5934,1
5935,1
5936,1
5937,1
5938,1
5938,6
5939,1
5940,1
5941,1
5942,1
5943,1
5944,1
5945,1
5946,1
5947,1
5948,1
5949,1
5950,1
5951,1
5952,1
5952,13
5952,6
5953,19
5953,10
5953,13
5954,1
5955,46
5956,1
#N/A,18
5963,6
5964,3
5965,3
5966,3
5967,1
5968,16
5969,16
5970,0
5971,56
5972,11
5973,1
5974,11
5975,1
5976,1
5977,1
5977,2
5978,19
5979,1
5980,6
5981,1
5982,21
5983,1
5984,1
5985,0
5986,27
5986,15
5986,22
5987,1
5988,1
5988,7
5989,1
5990,1
5991,1
5992,1
5993,21
5994,6
5995,1
5996,1
5997,3
5998,1
5999,2
5999,15
5999,1
6000,25
6001,6
6002,1
6003,0
6004,1
6005,44
6006,16
6007,45
6008,1
6009,46
6009,13
6009,41
6010,1
6011,1
6012,0
6013,1
6014,1
6015,1
6016,44
6017,31
6017,6
6018,3
6019,1
6020,3
6021,82
6022,1
6023,1
6023,15
6024,3
6025,1
6026,1
6026,6
6027,6
6027,1
6028,1
6029,48
6029,46
6029,2
6030,16
6030,1
6031,3
6032,1
6033,38
6034,1
6035,1
6036,1
6037,1
6038,1
6039,1
6040,21
6041,0
6042,57
6042,1
6043,1
6044,32
6045,1
6046,48
6047,6
6048,1
6049,1
6050,16
6051,3
6052,89
6052,13
6053,1
6053,6
6053,13
6054,1
6055,37
6055,1
6056,1
6057,1
6058,1
6059,3
6060,1
6061,1
6062,6
6063,1
6064,16
6065,1
6066,11
6067,3
6068,3
6069,3
6070,3
6071,3
6072,3
6073,45
6074,3
6075,21
6076,1
6077,6
6077,1
6077,13
6077,7
6078,25
6079,10
6080,16
6081,1
6081,6
6082,1
6083,11
6083,1
6084,16
6085,1
6086,13
6087,12
6087,13
6088,3
6089,16
6089,1
6090,6
6091,1
6092,1
6093,1
6094,1
6094,66
6095,6
6096,6
6097,0
6098,3
6099,3
6100,1
6101,6
6102,3
6103,3
6104,45
6105,1
6105,39
6106,19
6107,1
6108,1
6109,1
6110,52
6110,1
6111,1
6112,29
6112,6
6112,1
6113,19
6113,23
6114,1
6115,1
6116,1
6117,6
6118,6
6118,13
6118,7
6119,1
6119,7
6119,16
6120,1
6121,1
6121,3
6122,6
6123,1
6124,1
6125,6
6126,3
6127,45
6128,1
6129,1
6130,1
6131,1
6132,1
6133,1
6134,1
6135,1
6136,1
6137,16
6138,16
6138,67
6139,1
6140,6
6140,1
6141,1
6142,1
6143,1
6143,16
6144,1
6145,6
6146,3
6147,1
6148,1
6149,1
6150,1
6151,45
6152,38
6153,1
6154,45
6155,3
6156,19
6157,1
6158,1
6159,1
6160,1
6161,3
6161,7
6162,3
6163,3
6164,3
6165,1
6166,32
6166,48
6166,1
6166,35
6166,61
6166,7
6167,1
6168,45
6169,0
6170,1
6171,1
6172,3
6173,17
6174,1
6175,1
6176,1
6176,16
6177,13
6177,16
6177,20
6178,1
6179,45
6180,44
6181,1
6182,6
6182,1
6183,1
6184,1
6185,1
6186,21
6187,1
6188,16
6189,1
6189,16
6190,16
6190,13
6191,6
6192,66
6193,6
6194,12
6195,39
6195,1
6195,19
6195,16
6196,1
6197,52
6197,48
6198,3
6199,3
6200,11
6201,13
6201,1
6201,10
6202,3
6203,32
6204,16
6205,1
6206,12
6206,6
6206,57
6206,16
6207,1
6208,1
6209,6
6210,22
6210,1
6211,1
6211,16
6212,3
6213,3
6214,1
6215,66
6216,1
6217,1
6218,1
6219,82
6220,11
6221,1
6222,1
6223,43
6224,0
6225,43
6226,43
6227,19
6228,3
6229,12
6229,99
6229,17
6229,34
6229,10
6229,100
6229,31
6229,55
6229,2
6229,52
6229,1
6229,64
6230,1
6231,1
6232,1
6233,1
6234,1
6235,1
6236,1
6236,16
6237,1
6237,16
6238,1
6239,1
6240,1
6241,66
6242,3
6243,1
6244,1
6244,13
6245,23
6246,1
6247,1
6248,1
6249,6
6250,3
6251,3
6252,1
6252,12
6253,1
6254,28
6255,7
6256,6
6256,1
6257,1
6258,16
6259,21
6260,16
6261,0
6262,1
6263,1
6264,44
6265,45
6266,6
6266,29
6267,1
6268,1
6269,17
6269,1
6270,1
6271,0
6272,11
6273,3
6274,6
6275,1
6276,16
6277,1
6278,1
6279,1
6280,1
6281,11
6282,7
6283,0
6284,1
6285,3
6286,45
6287,17
6288,1
6288,3
6289,3
6289,89
6290,3
6291,3
6292,3
6293,0
6294,3
6295,3
6296,3
6297,1
6297,13
6297,17
6298,1
6299,1
6300,6
6301,1
6301,7
6302,1
6303,46
6304,1
6305,6
6306,1
6307,6
6307,13
6308,1
6309,3
6310,3
6311,16
6312,1
6313,50
6314,16
6315,19
6316,3
6317,1
6318,1
6318,6
6319,11
6320,19
6321,1
6322,1
6323,1
6324,25
6324,19
6325,1
6326,1
6327,1
6328,1
6329,12
6329,1
6330,13
6331,43
6332,13
6333,1
6334,13
6334,20
6334,19
6335,1
6336,1
6337,6
6338,1
6338,13
6339,7
6339,1
6340,1
6341,16
6342,1
6343,0
6344,16
6345,46
6345,52
6345,37
6345,1
6346,3
6347,6
6348,29
6348,6
6349,1
6349,56
6350,1
6351,1
6352,48
6353,12
6354,1
6355,3
6356,0
6357,6
6358,1
6359,6
6359,28
6360,6
6361,16
6361,1
6362,32
6363,1
6364,1
6365,1
6366,1
6367,1
6367,37
6367,23
6367,2
6368,1
6369,1
6370,3
6371,12
6372,1
6373,1
6374,0
6375,1
6376,15
6377,1
6378,16
6379,16
6380,16
6381,0
6382,44
6382,22
6383,48
6383,46
6383,13
6383,7
6384,1
6385,0
6386,1
6387,1
6388,21
6388,17
6389,6
6390,1
6391,1
6392,20
6392,13
6393,1
6394,6
6395,44
6396,25
6397,21
6398,6
6398,82
6399,3
6400,0
6401,0
6402,0
6403,23
6404,10
6404,1
6405,1
6406,1
6407,16
6408,1
6409,21
6410,1
6411,1
6411,6
6412,13
6413,13
6413,31
6414,3
6415,29
6416,1
6417,55
6418,6
6418,1
6418,12
6419,1
6420,1
6421,1
6421,10
6422,17
6423,6
6423,9
6423,1
6423,7
6423,101
6424,27
6425,27
6426,0
6427,1
6428,15
6428,7
6428,3
6428,1
6429,1
6429,12
6430,16
6431,58
6432,3
6433,1
6434,3
6435,3
6436,3
6437,82
6438,7
6438,102
6439,1
6440,44
6441,1
6441,52
6442,6
6442,1
6443,1
6444,1
6445,3
6446,1
6447,16
6448,27
6448,15
6449,1
6450,3
6450,13
6451,12
6452,1
6453,21
6454,1
6455,6
6456,6
6457,0
6458,0
6459,0
6460,3
6461,3
6462,1
6463,18
6464,1
6465,0
6466,15
6467,0
6468,1
6468,3
6468,69
6469,6
6469,1
6470,1
6470,16
6470,13
6471,1
6472,1
6473,1
6474,16
6474,1
6475,1
6476,1
6477,1
6478,25
6479,49
6480,82
6481,3
6482,1
6483,6
6484,32
6484,13
6484,7
6485,6
6486,6
6487,1
6488,1
6488,6
6488,12
6489,1
6490,1
6491,3
6492,1
6493,1
6494,6
6495,1
6496,6
6496,1
6497,7
6497,1
6497,27
6497,22
6498,13
6498,7
6498,36
6499,1
6500,0
6501,0
6502,0
6503,0
6504,0
6505,0
6506,1
6506,7
6507,1
6508,3
6509,1
6510,1
6511,3
6512,7
6512,13
6512,67
6512,6
6512,1
6513,3
6514,16
6514,1
6514,6
6515,1
6516,0
6517,1
6518,3
6519,6
6519,16
6519,23
6520,1
6521,9
6521,13
6522,1
6523,50
6524,29
6525,11
6526,3
6527,0
6528,1
6529,1
6530,16
6531,0
6532,1
6533,16
6534,12
6535,1
6536,1
6536,7
6537,3
6538,13
6539,38
6539,27
6539,1
6539,15
6540,1
6541,1
6542,3
6543,11
6544,1
6545,6
6546,1
6547,1
6548,25
6549,3
6550,1
6550,3
6551,1
6552,12
6553,7
6553,12
6554,7
6555,10
6556,6
6557,1
6558,1
6559,29
6560,3
6561,6
6561,41
6561,1
6562,1
6562,6
6562,13
6563,3
6564,3
6565,3
6566,6
6566,1
6567,15
6568,38
6569,1
6570,48
6571,1
6572,6
6573,3
6574,1
6575,1
6576,3
6577,1
6578,16
6579,1
6580,1
6581,6
6582,1
6583,12
6584,3
6585,1
6586,1
6587,46
6587,80
6588,1
6589,1
6590,0
6591,1
6592,45
6593,6
6593,2
6594,1
6595,14
6595,52
6595,58
6595,103
6595,7
6596,16
6597,3
6598,3
6599,1
6600,3
6601,15
6601,27
6602,6
6603,6
6604,13
6604,20
6605,6
6605,1
6606,3
6607,1
6608,1
6609,16
6610,27
6611,1
6612,1
6613,2
6613,1
6613,31
6613,16
6614,0
6615,1
6615,23
6615,6
6615,104
6616,1
6617,1
6618,1
6619,46
6619,13
6619,20
6619,23
6619,48
6619,1
6619,6
6620,1
6621,1
6622,1
6622,12
6622,10
6623,13
6624,13
6625,13
6626,6
6627,6
6628,1
6629,1
6630,6
6630,9
6630,7
6630,1
6631,1
6632,27
6633,1
6634,1
6635,1
6636,13
6636,15
6636,17
6636,1
6637,1
6638,1
6639,1
6640,1
6641,0
6642,1
6642,21
6642,15
6643,1
6644,7
6645,7
6645,20
6646,1
6647,1
6648,1
6648,66
6649,82
6649,58
6649,1
6650,3
6651,1
6652,6
6653,1
6654,32
6655,6
6656,0
6657,1
6658,1
6659,38
6660,1
6661,1
6662,3
6663,3
6664,3
6665,3
6666,1
6666,16
6666,20
6666,6
6667,19
6668,35
6669,35
6670,10
6671,26
6672,1
6673,19
6674,1
6675,0
6676,48
6677,6
6678,1
6679,13
6680,0
6681,0
6682,6
6683,1
6684,44
6685,12
6686,1
6687,16
6687,13
6687,23
6687,94
6687,1
6688,1
6689,0
6690,3
6691,6
6692,1
6693,0
6694,16
6694,19
6694,13
6695,1
6696,16
6697,27
6697,1
6698,1
6698,44
6699,1
6700,41
6701,10
6702,3
6703,23
6704,0
6705,1
6706,6
6706,1
6707,1
6708,19
6708,13
6708,23
6709,6
6710,1
6711,6
6712,15
6713,0
6714,1
6715,58
6716,1
6717,1
6718,1
6719,6
6719,1
6720,11
6721,11
6722,11
6723,11
6724,1
6725,1
6726,17
6727,6
6728,3
6729,1
6730,1
6731,7
6732,3
6733,1
6734,3
6735,45
6736,0
6737,6
6738,1
6739,3
6740,1
6741,1
6742,18
6743,6
6744,1
6745,11
6746,1
6747,44
6748,1
6749,1
6749,16
6750,1
6750,7
6751,23
6751,13
6752,3
6753,1
6754,6
6754,16
6754,1
6755,6
6756,0
6757,1
6758,0
6759,57
6760,27
6761,1
6762,16
6762,1
6763,45
6764,1
6765,21
6766,27
6767,57
6767,1
6767,6
6768,0
6769,1
6770,19
6771,1
6772,1
6773,10
6774,6
6775,1
6776,1
6777,1
6778,6
6779,1
6780,6
6781,32
6782,6
6782,37
6782,28
6783,6
6784,1
6785,7
6785,1
6786,19
6786,105
6787,6
6788,1
6788,7
6789,1
6789,32
6790,1
6791,1
6792,1
6793,1
6793,13
6793,10
6794,1
6794,106
6795,45
6796,1
6797,1
6798,1
6799,1
6800,7
6801,1
6802,45
6803,13
6803,6
6803,1
6804,1
6805,6
6805,1
6805,19
6805,7
6805,33
6805,16
6806,6
6806,1
6806,19
6806,7
6806,33
6806,16
6807,6
6807,1
6807,19
6807,7
6807,33
6807,16
6808,1
6809,16
6809,1
6810,1
6811,50
6812,1
6812,6
6813,1
6814,32
6814,13
6815,3
6816,28
6817,1
6818,44
6819,38
6820,3
6821,1
6821,23
6822,17
6823,44
6824,44
6825,17
6825,1
6826,3
6827,3
6828,1
6829,6
6830,6
6831,52
6832,1
6832,12
6833,23
6833,16
6833,13
6834,1
6835,6
6835,1
6836,1
6837,1
6838,1
6839,3
6840,43
6840,1
6841,17
6842,1
6842,12
6843,17
6844,1
6845,17
6846,3
6847,44
6848,1
6849,6
6849,46
6849,16
6849,88
6850,55
6851,1
6852,0
6853,1
6854,1
6855,15
6855,27
6856,1
6857,1
6858,6
6859,3
6860,17
6861,6
6861,1
6862,1
6863,1
6864,12
6865,3
6866,23
6866,7
6867,1
6868,11
6869,1
6870,1
6871,1
6872,45
6873,1
6873,13
6873,6
6873,17
6874,1
6874,6
6874,46
6874,52
6875,1
6876,1
6877,1
6877,16
6878,1
6878,6
6879,1
6879,6
6879,23
6880,1
6881,1
6881,13
6881,16
6881,19
6882,3
6883,7
6883,1
6884,6
6885,19
6886,3
6887,1
6888,1
6889,6
6890,6
6891,1
6892,18
6893,1
6894,1
6895,16
6896,17
6897,6
6898,66
6899,11
6900,11
6901,0
6902,3
6903,11
6904,1
6904,6
6904,16
6905,1
6905,17
6906,1
6907,3
6908,1
6909,45
6910,1
6911,1
6912,1
6913,6
6914,38
6915,1
6916,10
6917,6
6918,1
6919,6
6920,28
6920,1
6920,15
6921,0
6922,1
6923,1
6923,16
6923,7
6924,1
6925,6
6926,1
6926,16
6927,49
6928,1
6929,1
6930,1
6931,3
6932,44
6933,1
6934,1
6935,12
6936,16
6936,1
6937,1
6938,29
6938,1
6939,1
6939,57
6940,1
6941,1
6942,12
6943,1
6944,1
6945,1
6946,16
6947,1
6947,15
6948,1
6948,16
6949,1
6950,16
6950,6
6951,1
6952,1
6953,1
6954,1
6955,3
6956,1
6957,27
6957,15
6958,46
6959,1
6960,21
6961,3
6962,15
6963,12
6964,16
6965,1
6966,6
6967,6
6968,3
6968,1
6969,25
6970,3
6971,12
6972,1
6973,6
6974,13
6975,82
6976,1
6977,11
6978,12
6979,1
6979,29
6980,1
6981,43
6982,43
6983,3
6984,0
6985,1
6986,1
6987,1
6988,3
6989,1
6990,1
6990,2
6991,43
6992,1
6992,16
6993,6
6994,3
6995,29
6995,6
6995,23
6995,1
6996,0
6997,1
6998,1
6999,6
7000,1
7001,20
7002,41
7002,0
7003,1
7004,1
7004,16
7005,1
7005,16
7006,107
7006,88
7006,7
7006,9
7006,59
7007,1
7007,6
7008,1
7009,10
7009,1
7010,1
7011,16
7011,6
7011,48
7012,0
7013,1
7014,1
7015,3
7016,1
7017,3
7018,3
7019,82
7020,6
7021,16
7022,1
7022,19
7022,7
7023,6
7024,1
7024,23
7025,1
7026,1
7027,1
7028,0
7029,25
7030,3
7030,17
7031,6
7032,1
7033,1
7034,10
7035,15
7036,15
7036,21
7036,1
7037,6
7038,1
7039,1
7040,0
7041,43
7042,6
7042,13
7042,20
7043,1
7044,1
7045,1
7046,16
7046,29
7046,1
7047,15
7047,27
7048,3
7049,1
7050,1
7050,13
7051,1
7052,1
7052,7
7053,13
7054,38
7055,1
7056,6
7056,1
7056,108
7057,11
7058,73
7058,1
7059,3
7060,6
7060,1
7061,1
7061,72
7062,1
7063,3
7064,6
7065,1
7066,1
7067,1
7068,1
7069,1
7070,1
7071,6
7072,7
7072,1
7073,7
7073,6
7073,1
7074,3
7075,6
7076,1
7077,37
7078,6
7079,10
7080,16
7081,1
7082,16
7083,17
7084,17
7085,17
7086,1
7087,16
7088,2
7088,7
7088,48
7088,13
7089,3
7090,3
7091,1
7092,1
7093,16
7093,1
7093,6
7093,13
7093,67
7094,3
7095,6
7096,21
7097,3
7098,1
7099,0
7100,19
7101,45
7102,1
7103,0
7104,3
7105,13
7105,20
7106,16
7107,1
7107,29
7108,1
7109,50
7110,3
7111,0
7112,3
7113,3
7114,82
7115,17
7116,1
7117,41
7118,1
7119,1
7120,1
7121,1
7122,29
7122,1
7122,13
7123,1
7124,3
7125,1
7126,28
7127,1
7128,0
7129,6
7130,3
7131,1
7132,3
7133,0
7134,1
7135,6
7136,3
7137,66
7138,10
7139,3
7140,1
7141,0
7142,1
7143,1
7144,1
7145,1
7146,1
7146,12
7147,7
7147,1
7147,16
7148,27
7149,1
7150,17
7151,6
7151,7
7151,16
7151,1
7152,11
7153,3
7154,3
7155,3
7156,3
7157,3
7158,3
7159,1
7159,13
7159,16
7159,53
7159,59
7160,3
7161,6
7162,3
7163,3
7164,3
7165,1
7166,3
7167,1
7168,3
7169,3
7170,1
7171,1
7172,1
7173,1
7174,1
7175,1
7176,1
7177,82
7178,3
7179,3
7180,3
7181,3
7182,3
7183,3
7184,3
7185,3
7186,1
7187,1
7188,1
7189,55
7190,48
7190,20
7190,6
7190,1
7191,0
7192,1
7192,17
7193,1
7194,6
7195,13
7196,1
7197,1
7198,1
7199,1
7200,51
7201,6
7202,1
7203,1
7203,16
7204,0
7205,1
7206,13
7206,20
7206,15
7206,1
7207,3
7208,1
7209,0
7210,6
7211,49
7212,17
7213,1
7213,66
7213,37
7214,1
7215,1
7215,6
7215,12
7216,6
7217,0
7218,6
7218,58
7218,46
7218,7
7218,52
7219,3
7220,58
7220,46
7220,52
7221,0
7222,0
7223,0
7224,0
7225,3
7226,0
7227,0
7228,0
7229,1
7230,0
7231,1
7232,1
7233,3
7234,27
7234,15
7234,1
7235,10
7235,1
7236,1
7237,15
7237,3
7237,30
7238,0
7239,6
7240,11
7241,11
7242,3
7243,1
7244,3
7245,25
7246,1
7247,1
7248,23
7249,1
7250,0
7251,10
7252,10
7253,35
7253,10
7253,1
7254,3
7255,43
7256,27
7257,1
7258,1
7259,35
7260,3
7261,6
7262,1
7262,10
7263,21
7264,1
7265,6
7265,21
7266,1
7266,13
7267,13
7268,13
7269,1
7269,29
7270,1
7271,1
7272,1
7273,0
7274,6
7275,3
7276,1
7276,16
7277,1
7277,12
7278,15
7279,27
7280,1
7281,1
7282,0
7283,46
7284,0
7285,46
7285,15
7286,0
7287,1
7287,23
7288,13
7289,1
7290,11
7291,1
7292,16
7293,1
7294,1
7295,1
7296,6
7297,16
7298,27
7299,1
7300,10
7301,1
7302,6
7303,1
7303,3
7304,45
7305,0
7306,27
7307,12
7308,12
7309,12
7310,1
7310,33
7310,32
7311,1
7312,0
7313,0
7314,0
7315,1
7316,1
7317,1
7318,1
7319,19
7320,10
7321,6
7322,6
7322,1
7323,13
7323,1
7324,10
7325,1
7326,21
7326,13
7327,6
7327,1
7328,6
7329,16
7330,27
7331,7
7332,3
7333,0
7334,0
7335,35
7336,1
7336,12
7336,109
7336,6
7337,16
7338,38
7339,1
7340,3
7341,27
7342,21
7343,0
7344,1
7345,45
7346,44
7347,6
7348,7
7348,6
7349,1
7350,1
7351,27
7352,25
7353,15
7354,3
7355,3
7356,25
7356,66
7356,77
7357,3
7358,3
7358,13
7359,1
7360,3
7361,12
7361,1
7362,1
7363,1
7364,1
7365,27
7366,3
7367,1
7368,66
7369,23
7370,17
7371,13
7371,20
7372,13
7373,58
7374,3
7375,3
7376,3
7377,3
7378,27
7379,11
7379,110
7380,3
7381,3
7382,3
7383,1
7384,1
7384,15
7384,27
7385,6
7385,13
7386,0
7387,3
7388,3
7389,1
7390,1
7391,1
7392,6
7393,6
7394,3
7395,3
7396,6
7397,16
7397,1
7398,1
7399,0
7400,1
7401,3
7402,1
7403,1
7404,27
7404,15
7405,1
7406,1
7407,3
7408,0
7409,1
7410,17
7411,1
7411,6
7412,6
7413,3
7414,21
7415,25
7416,3
7417,1
7418,27
7419,45
7420,1
7421,1
7422,3
7423,10
7424,16
7425,1
7426,16
7427,41
7427,90
7428,6
7429,6
7430,12
7431,3
7432,0
7433,1
7434,21
7435,7
7435,1
7435,52
7436,1
7437,1
7438,16
7438,19
7439,44
7440,0
7441,19
7442,18
7443,1
7444,3
7445,6
7446,1
7446,68
7447,3
7448,1
7448,33
7449,0
7450,1
7451,13
7452,3
7453,1
7454,16
7454,1
7455,1
7455,16
7456,3
7457,10
7458,17
7459,58
7459,6
7459,13
7459,29
7460,1
7461,1
7462,38
7463,1
7464,1
7465,1
7465,6
7466,6
7466,41
7467,49
7468,1
7469,3
7470,1
7471,1
7472,18
7473,15
7473,16
7473,1
7474,21
7475,1
7476,1
7476,19
7477,0
7478,1
7479,6
7480,16
7481,45
7482,7
7482,6
7483,1
7484,1
7485,1
7486,1
7487,1
7488,1
7489,1
7490,1
7491,1
7492,1
7493,1
7494,1
7495,1
7496,16
7497,1
7497,7
7498,6
7499,6
7500,6
7500,1
7501,1
7502,13
7502,20
7503,82
7503,1
7504,7
7504,1
7505,1
7506,3
7507,3
7508,12
7509,1
7510,1
7511,1
7512,37
7512,52
7512,7
7512,48
7513,27
7514,1
7515,16
7516,45
7517,1
7518,3
7519,13
7520,1
7521,1
7522,1
7523,19
7524,1
7525,16
7526,3
7527,1
7528,45
7529,1
7530,16
7531,23
7532,6
7533,36
7533,13
7534,0
7535,1
7535,16
7536,1
7536,16
7537,0
7538,27
7539,6
7540,1
7541,6
7542,43
7543,6
7543,1
7544,0
7545,1
7546,3
7547,1
7547,10
7548,23
7548,3
7549,29
7550,1
7550,111
7551,3
7552,1
7553,17
7554,1
7555,1
7556,0
7557,1
7558,1
7559,3
7560,1
7561,1
7562,6
7562,1
7563,1
7564,1
7565,1
7565,6
7566,1
7566,6
7567,6
7568,6
7569,1
7570,1
7571,66
7571,25
7571,13
7571,19
7571,1
7572,1
7573,1
7574,1
7575,1
7576,3
7577,1
7578,1
7579,1
7580,0
7581,1
7581,12
7582,17
7583,16
7583,1
7584,3
7585,66
7586,1
7587,58
7588,1
7589,3
7589,1
7590,1
7590,3
7590,21
7590,15
7591,6
7592,1
7593,1
7594,1
7595,1
7596,1
7597,1
7598,1
7599,1
7600,1
7601,1
7602,1
7603,1
7604,1
7605,1
7606,1
7607,1
7608,1
7609,1
7610,1
7611,1
7612,1
7613,1
7614,1
7615,1
7616,6
7616,16
7617,7
7618,0
7619,37
7620,23
7621,17
7622,1
7623,6
7624,46
7624,7
7624,20
7624,6
7624,13
7625,46
7625,7
7625,20
7625,6
7625,13
7625,52
7626,0
7627,6
7628,1
7629,13
7629,36
7629,19
7629,1
7629,57
7630,12
7631,1
7632,1
7633,1
7634,27
7635,19
7636,1
7637,43
7638,43
7639,0
7640,16
7641,1
7642,1
7643,13
7644,45
7645,27
7646,32
7646,3
7646,15
7646,1
7647,3
7648,1
7649,1
7650,1
7651,1
7652,6
7653,23
7653,1
7654,43
7655,1
7656,3
7657,1
7658,1
7659,3
7660,1
7661,46
7661,13
7661,1
7661,52
7662,12
7662,85
7663,1
7664,21
7665,6
7666,15
7666,27
7667,0
7668,6
7669,21
7670,15
7670,94
7670,27
7671,1
7672,27
7673,1
7674,3
7675,12
7675,57
7676,3
7677,6
7678,16
7678,1
7678,7
7679,15
7680,6
7681,6
7681,43
7682,3
7683,1
7684,1
7685,3
7686,26
7686,35
7687,12
7688,43
7689,1
7690,1
7691,27
7692,1
7693,6
7694,19
7695,1
7696,3
7697,16
7698,1
7699,16
7700,3
7701,3
7702,1
7703,1
7704,35
7704,1
7705,1
7706,3
7707,1
7708,1
7709,11
7710,1
7711,3
7712,1
7713,3
7714,43
7715,1
7716,1
7717,49
7718,6
7718,1
7719,29
7719,6
7719,1
7720,1
7720,19
7721,16
7722,1
7723,1
7724,13
7724,7
7724,9
7724,20
7725,1
7726,1
7726,12
7727,0
7728,13
7728,20
7729,1
7730,3
7731,43
7732,18
7733,3
7734,1
7735,1
7736,3
7737,1
7738,3
7739,25
7740,13
7741,6
7742,6
7743,1
7744,13
7744,20
7745,1
7745,6
7746,1
7747,16
7747,1
7748,36
7748,112
7748,23
7748,7
7748,13
7749,1
7750,1
7751,70
7751,13
7751,41
7751,1
7752,6
7753,3
7754,0
7755,1
7756,0
7757,1
7758,1
7758,13
7758,17
7759,1
7760,13
7760,17
7760,1
7761,1
7761,13
7761,17
7762,1
7763,1
7763,31
7764,1
7764,31
7764,17
7765,1
7766,1
7766,31
7767,1
7768,1
7769,1
7770,1
7771,0
7772,1
7773,0
7774,1
7775,1
7776,1
7777,1
7777,13
7777,17
7778,1
7778,48
7778,17
7778,13
7779,1
7779,13
7779,17
7780,1
7781,1
7782,1
7783,3
7783,36
7784,1
7785,3
7786,1
7787,1
7788,27
7789,0
7790,1
7791,1
7792,1
7793,16
7794,25
7795,3
7796,1
7797,16
7797,3
7798,6
7799,3
7800,3
7801,1
7802,1
7803,6
7803,1
7804,38
7805,1
7805,94
7806,0
7807,0
7808,1
7809,0
7810,1
7811,1
7812,32
7813,3
7814,1
7815,3
7816,1
7817,15
7818,3
7819,3
7820,1
