MediaID,GenreId
12981,44
12981,47
12982,44
12982,45
12982,68
12983,44
12983,54
12984,61
12984,44
12984,50
12985,46
12985,44
12986,43
12986,44
12987,44
12987,51
12988,61
12988,50
12989,61
12989,50
12990,61
12990,50
12991,46
12991,47
12992,46
12992,47
12993,47
12994,61
12994,43
12994,44
12995,46
12995,44
12995,47
12996,71
12996,44
12997,46
12997,44
12997,47
12998,44
12999,43
13000,44
13000,47
13001,54
13002,43
13002,44
13003,44
13003,47
13004,47
13005,44
13005,51
13006,71
13006,43
13006,44
13007,43
13008,47
13009,61
13009,50
13009,62
13010,43
13010,44
13011,43
13011,44
13011,70
13012,43
13012,68
13013,43
13013,50
13013,52
13014,66
13015,68
13016,44
13016,68
13017,44
13017,47
13018,44
13018,47
13019,43
13019,44
13020,44
13021,44
13021,68
13022,68
13023,46
13023,53
13023,47
13024,46
13024,43
13025,47
13026,44
13027,43
13027,44
13027,47
13028,52
13029,61
13029,43
13029,50
13030,46
13030,44
13031,44
13031,47
13032,46
13033,48
13034,46
13034,68
13035,43
13036,47
13037,58
13037,59
13037,60
13037,43
13037,44
13038,68
13038,47
13039,46
13039,47
13040,68
13041,43
13041,54
13042,47
13043,44
13043,47
13044,61
13044,50
13045,48
13046,44
13046,52
13046,47
13047,44
13047,52
13048,44
13048,50
13048,68
13049,68
13050,44
13051,46
13051,54
13052,46
13052,54
13052,47
13053,46
13053,43
13053,47
13054,46
13054,44
13054,45
13055,61
13055,50
13056,43
13057,44
13057,47
13058,44
13059,44
13059,47
13060,43
13061,43
13061,44
13062,61
13062,50
13062,62
13063,44
13063,67
13064,68
13065,44
13065,47
13066,43
13066,44
13067,54
13068,48
13069,47
13070,43
13070,44
13071,46
13071,47
13072,43
13072,44
13072,67
13073,50
13074,44
13075,44
13075,47
13076,44
13076,47
13077,61
13077,50
13078,46
13078,53
13078,64
13079,43
13079,44
13080,36
13081,44
13082,43
13082,44
13083,50
13084,44
13085,43
13085,51
13086,51
13087,58
13087,59
13087,60
13087,43
13087,51
13089,44
13090,48
13090,51
13091,50
13092,47
13093,44
13094,58
13094,59
13094,60
13095,43
13095,44
13096,48
13097,48
13098,43
13098,44
13098,45
13099,43
13100,48
13100,44
13100,47
13101,43
13101,69
13102,44
13102,47
13103,51
13104,44
13104,47
13104,66
13105,61
13105,50
13106,43
13106,44
13107,58
13107,59
13107,60
13107,43
13107,51
13108,43
13108,68
13109,43
13110,61
13110,50
13111,58
13111,59
13111,60
13112,44
13112,47
13113,44
13113,45
13113,68
13114,45
13115,61
13115,44
13115,50
13116,45
13117,44
13118,45
13119,44
13119,54
13120,44
13120,55
13121,45
13122,44
13122,45
13123,43
13123,45
13124,43
13124,44
13124,45
13125,45
13126,43
13127,43
13127,45
13128,44
13128,45
13129,43
13129,45
13130,45
13131,44
13132,43
13132,44
13133,44
13133,45
13134,44
13135,45
13136,46
13137,43
13137,45
13138,71
13138,67
13138,68
13139,43
13140,68
13141,54
13142,48
13143,43
13143,44
13143,67
13144,44
13144,68
13145,44
13146,44
13147,50
13148,48
13149,47
13150,61
13150,50
13151,46
13151,44
13151,47
13152,52
13153,44
13154,43
13154,44
13155,43
13156,50
13156,51
13157,44
13158,44
13159,44
13159,47
13160,54
13160,47
13161,46
13162,48
13163,48
13164,54
13164,47
13165,46
13165,44
13165,52
13166,58
13166,59
13166,60
13166,43
13166,51
13167,43
13168,68
13168,47
13169,46
13170,46
13171,44
13171,68
13172,54
13173,46
13173,44
13173,47
13174,48
13175,46
13175,44
13176,44
13176,54
13176,47
13177,61
13177,50
13178,44
13179,43
13179,47
13180,43
13180,44
13180,68
13181,71
13181,67
13181,68
13182,46
13182,53
13182,44
13183,61
13183,50
13184,43
13185,58
13185,59
13185,60
13186,44
13186,47
13187,44
13187,52
13188,43
13188,44
13189,44
13190,44
13190,50
13191,54
13192,43
13193,54
13193,47
13194,48
13194,51
13195,46
13195,52
13196,52
13196,47
13197,48
13198,44
13198,68
13199,58
13199,59
13199,60
13199,43
13199,51
13200,61
13200,50
13201,68
13202,43
13203,43
13204,44
13205,43
13205,51
13206,43
13207,54
13208,50
13209,54
13210,44
13210,68
13211,46
13211,44
13211,47
13212,44
13212,47
13213,46
13213,48
13213,51
13214,43
13214,50
13215,46
13215,44
13215,66
13216,63
13217,63
13217,51
13218,58
13218,59
13218,60
13218,44
13219,46
13219,53
13219,44
13220,44
13220,47
13221,48
13222,43
13223,43
13224,43
13224,45
13225,50
13225,51
13226,44
13226,47
13227,44
13228,50
13229,46
13229,52
13230,44
13230,45
13231,58
13231,59
13231,60
13231,43
13231,51
13232,46
13232,53
13232,55
13233,45
13233,47
13234,44
13234,45
13234,68
13235,48
13235,51
13235,55
13236,46
13236,50
13237,46
13237,44
13237,68
13238,46
13238,43
13239,43
13239,44
13240,44
13240,45
13241,44
13241,51
13242,44
13242,47
13243,46
13243,43
13243,44
13244,68
13245,50
13246,44
13246,45
13246,68
13247,43
13247,50
13248,43
13248,44
13248,45
13249,46
13249,44
13249,45
13250,47
13251,54
13252,46
13252,44
13252,47
13253,47
13254,46
13254,44
13255,43
13255,44
13256,46
13256,44
13257,58
13257,59
13257,60
13257,43
13257,51
13258,43
13259,54
13259,52
13259,47
13260,48
13260,64
13260,51
13261,54
13262,48
13262,55
13263,46
13263,44
13263,47
13264,46
13264,53
13265,44
13265,47
13266,46
13266,53
13267,61
13267,50
13268,46
13268,44
13268,47
13269,44
13269,54
13269,47
13270,61
13270,50
13271,44
13272,49
13272,52
13273,46
13273,52
13274,43
13275,43
13275,44
13275,65
13276,43
13277,48
13277,54
13277,51
13278,46
13278,44
13279,58
13279,59
13279,60
13279,43
13279,51
13280,52
13281,54
13281,70
13282,44
13283,44
13283,54
13283,47
13284,44
13284,50
13285,43
13286,43
13286,47
13287,44
13287,50
13288,46
13288,43
13289,46
13290,54
13291,46
13291,61
13291,50
13292,48
13293,43
13294,43
13294,44
13294,70
13295,43
13295,44
13296,54
13297,43
13298,44
13299,43
13300,44
13301,46
13301,52
13302,43
13302,44
13302,68
13303,46
13303,48
13303,51
13304,54
13305,61
13305,43
13306,43
13306,44
13306,47
13307,36
13308,44
13308,51
13309,44
13309,54
13309,47
13310,43
13311,44
13311,47
13312,44
13312,68
13313,46
13313,44
13314,46
13315,71
13315,67
13315,68
13316,48
13317,46
13317,44
13318,46
13318,47
13319,47
13320,47
13321,43
13321,44
13321,47
13322,61
13322,50
13323,58
13323,59
13323,60
13323,44
13323,45
13324,46
13324,53
13324,44
13325,54
13325,47
13326,43
13326,44
13326,49
13327,43
13327,47
13328,43
13328,50
13329,46
13329,57
13330,44
13330,51
13331,43
13331,44
13331,45
13332,48
13333,54
13333,47
13334,54
13334,47
13335,48
13335,51
13336,44
13336,68
13337,46
13337,47
13338,46
13338,43
13338,48
13339,51
13340,43
13340,48
13341,71
13341,44
13341,67
13342,54
13342,47
13343,46
13343,43
13344,44
13344,47
13345,43
13345,44
13345,52
13346,46
13346,53
13347,44
13348,46
13348,44
13348,47
13349,52
13350,44
13351,66
13352,44
13352,52
13353,44
13353,45
13353,51
13354,61
13354,50
13355,66
13356,54
13356,47
13357,44
13358,43
13359,54
13359,47
13360,66
13361,68
13361,47
13362,44
13362,47
13363,71
13363,43
13363,44
13364,46
13364,44
13365,46
13365,44
13366,44
13367,43
13368,71
13368,43
13369,46
13370,44
13370,51
13370,47
13371,66
13372,36
13373,66
13374,54
13374,47
13375,54
13375,47
13376,44
13377,44
13378,44
13378,51
13379,46
13379,58
13379,59
13379,60
13379,62
13380,54
13380,47
13381,61
13382,46
13382,43
13382,47
13383,44
13383,68
13383,51
13384,46
13384,43
13385,44
13386,55
13387,44
13388,43
13389,47
13390,54
13390,52
13391,43
13392,47
13393,46
13393,44
13394,54
13394,47
13395,54
13395,47
13396,44
13397,46
13397,54
13397,52
13398,44
13398,47
13399,44
13399,54
13399,47
13400,44
13400,52
13401,43
13402,46
13402,43
13403,50
13404,50
13405,44
13405,72
13406,44
13407,46
13407,48
13407,44
13408,44
13408,54
13408,47
13409,46
13409,52
13410,46
13410,54
13410,52
13411,46
13411,61
13411,50
13412,53
13412,43
13413,43
13414,54
13415,46
13415,54
13416,54
13416,47
13417,44
13418,46
13418,53
13418,44
13419,44
13419,68
13420,43
13420,66
13421,46
13421,47
13422,54
13423,48
13423,44
13424,58
13424,59
13424,60
13424,43
13425,55
13426,44
13426,47
13427,44
13427,68
13428,51
13429,46
13429,47
13430,46
13430,52
13430,47
13431,50
13432,54
13433,44
13433,47
13434,50
13435,50
13436,58
13436,59
13436,60
13436,43
13436,51
13437,68
13438,43
13438,44
13438,68
13439,43
13439,44
13439,68
13440,71
13440,44
13440,47
13441,43
13442,44
13442,47
13443,46
13443,44
13443,47
13444,44
13445,61
13445,50
13445,55
13446,54
13447,46
13447,44
13448,50
13449,48
13449,51
13450,71
13450,44
13450,68
13451,43
13452,48
13452,51
13453,46
13453,44
13453,52
13454,43
13454,44
13455,44
13455,54
13455,47
13456,44
13456,68
13457,44
13458,44
13459,43
13460,51
13461,52
13462,44
13462,52
13463,44
13464,54
13465,54
13465,47
13466,43
13467,44
13468,48
13468,51
13469,54
13469,47
13470,46
13470,44
13471,43
13471,44
13472,43
13472,44
13473,46
13473,44
13474,58
13474,59
13474,60
13474,44
13475,44
13475,47
13476,44
13476,50
13477,43
13477,44
13478,44
13478,72
13479,44
13480,43
13480,50
13481,44
13481,47
13482,43
13482,44
13482,70
13483,58
13483,59
13483,60
13483,50
13484,46
13484,44
13484,47
13485,44
13485,67
13486,54
13486,47
13487,44
13488,43
13488,50
13489,48
13489,51
13490,54
13491,44
13491,68
13492,44
13492,47
13493,66
13494,44
13495,48
13496,46
13496,43
13497,58
13497,59
13497,60
13497,44
13497,52
13498,58
13498,59
13498,60
13498,43
13498,68
13499,53
13500,44
13501,58
13501,59
13501,60
13501,62
13502,44
13502,47
13503,61
13503,50
13503,62
13504,44
13504,70
13505,57
13505,50
13506,62
13507,54
13507,47
13508,48
13509,54
13510,44
13510,52
13511,68
13512,48
13513,44
13513,68
13514,61
13514,50
13514,55
13515,51
13516,46
13516,44
13517,71
13517,67
13517,47
13518,54
13518,47
13519,51
13519,69
13520,48
13521,53
13521,43
13521,50
13522,44
13522,45
13522,50
13523,43
13523,44
13523,51
13524,44
13524,47
13525,46
13525,53
13525,43
13526,57
13527,58
13527,59
13527,60
13528,58
13528,59
13528,60
13529,58
13529,59
13529,60
13530,58
13530,59
13530,60
13531,58
13531,59
13531,60
13532,58
13532,59
13532,60
13533,58
13533,59
13533,60
13533,62
13534,46
13534,44
13535,46
13535,44
13536,44
13536,54
13537,46
13537,44
13538,44
13538,47
13539,43
13540,44
13540,50
13540,51
13541,46
13541,61
13541,50
13542,43
13542,44
13542,68
13543,61
13543,50
13544,44
13544,50
13545,44
13545,50
13546,43
13546,44
13546,68
13547,46
13547,53
13547,47
13548,48
13549,58
13549,59
13549,60
13549,44
13550,44
13551,54
13552,44
13552,54
13552,68
13553,44
13554,46
13554,44
13555,44
13555,68
13555,47
13556,44
13557,61
13557,50
13558,58
13558,59
13558,60
13558,44
13558,62
13559,61
13559,50
13560,46
13561,44
13562,46
13562,71
13562,44
13563,44
13563,68
13564,43
13564,44
13565,43
13566,44
13567,46
13567,55
13568,44
13568,68
13569,61
13569,50
13570,48
13571,48
13572,61
13572,50
13573,46
13573,43
13574,58
13574,59
13574,60
13574,44
13575,58
13575,59
13575,60
13575,43
13576,43
13576,44
13577,48
13578,46
13578,47
13579,68
13580,44
13581,48
13581,51
13582,43
13582,44
13583,43
13583,44
13584,44
13584,50
13584,68
13585,43
13585,44
13585,67
13586,44
13586,51
13587,54
13587,47
13588,44
13588,68
13589,58
13589,59
13589,60
13589,44
13590,43
13590,44
13591,44
13591,68
13592,44
13592,47
13593,54
13593,47
13594,46
13594,53
13594,43
13595,43
13595,44
13596,46
13596,44
13597,44
13597,49
13597,52
13598,46
13599,43
13599,47
13600,48
13601,47
13602,46
13603,46
13603,50
13604,44
13604,68
13605,43
13606,46
13607,58
13607,59
13607,60
13607,43
13608,44
13608,68
13609,44
13609,65
13610,61
13610,57
13610,50
13611,54
13612,43
13612,44
13612,45
13613,44
13614,44
13615,54
13616,48
13617,43
13618,46
13618,50
13619,61
13620,44
13620,47
13621,44
13621,47
13622,61
13622,50
13623,44
13623,68
13624,46
13624,44
13625,46
13625,44
13626,58
13626,59
13626,60
13626,50
13627,48
13627,47
13628,61
13628,50
13629,46
13629,68
13630,47
13631,71
13631,44
13631,67
13632,61
13632,43
13632,50
13633,54
13633,47
13634,46
13634,44
13634,47
13635,54
13636,44
13636,47
13637,44
13637,54
13638,44
13638,52
13638,47
13639,48
13640,54
13640,47
13640,70
13641,44
13641,70
13642,44
13642,50
13643,58
13643,59
13643,60
13643,43
13644,44
13644,47
13645,61
13645,50
13646,46
13646,44
13646,68
13647,47
13648,71
13648,43
13649,44
13650,44
13650,68
13651,58
13651,59
13651,60
13651,43
13651,51
13652,44
13652,47
13653,68
13654,46
13654,44
13654,47
13655,46
13655,44
13655,47
13656,44
13656,68
13657,46
13657,47
13658,68
13659,43
13660,61
13660,50
13661,43
13661,69
13662,43
13663,46
13663,49
13663,52
13664,43
13665,67
13665,68
13666,48
13666,44
13666,51
13667,54
13667,52
13668,44
13668,47
13669,61
13669,50
13670,43
13671,68
13671,47
13672,44
13672,68
13673,47
13674,46
13674,44
13675,46
13675,47
13676,47
13677,46
13678,44
13679,46
13680,48
13680,51
13681,54
13681,47
13682,54
13683,43
13683,68
13684,43
13685,54
13685,47
13686,43
13687,52
13688,46
13688,68
13689,44
13689,55
13690,43
13690,44
13691,43
13692,44
13692,47
13693,47
13694,46
13694,44
13695,43
13695,44
13696,46
13697,50
13698,46
13698,44
13699,46
13699,47
13700,47
13701,54
13701,47
13702,46
13702,44
13703,47
13704,36
13705,61
13705,50
13706,61
13706,50
13707,46
13708,46
13708,44
13708,52
13709,46
13710,44
13711,54
13711,47
13712,47
13713,68
13714,46
13714,44
13714,47
13715,48
13716,43
13717,61
13717,50
13718,58
13718,59
13718,60
13718,43
13718,44
13719,43
13719,44
13720,54
13720,52
13720,47
13721,50
13722,48
13723,43
13723,68
13724,47
13725,44
13725,45
13726,44
13727,48
13727,51
13728,50
13729,50
13730,54
13731,58
13731,59
13731,60
13731,54
13731,47
13732,44
13732,54
13732,47
13733,44
13734,43
13734,44
13735,48
13735,44
13736,44
13736,68
13737,68
13738,46
13738,58
13738,59
13738,60
13738,44
13739,44
13740,46
13740,71
13740,44
13741,46
13741,43
13741,44
13742,44
13742,51
13742,47
13743,43
13744,54
13745,46
13745,44
13745,47
13746,58
13746,59
13746,60
13746,43
13746,68
13747,52
13747,47
13748,43
13749,44
13750,46
13750,43
13751,50
13752,54
13753,44
13753,45
13753,68
13754,44
13754,54
13754,47
13755,44
13756,44
13756,47
13757,43
13757,44
13758,43
13758,44
13759,50
13759,51
13760,44
13761,54
13762,50
13763,44
13764,58
13764,59
13764,60
13764,50
13764,52
13765,43
13766,61
13766,50
13767,50
13768,54
13768,47
13769,50
13770,50
13771,54
13771,70
13772,43
13773,61
13773,50
13774,58
13774,59
13774,60
13774,43
13774,51
13775,54
13776,44
13776,54
13776,47
13777,46
13777,44
13777,45
13778,58
13778,59
13778,60
13778,43
13778,44
13779,43
13780,46
13780,43
13781,44
13781,47
13782,61
13782,50
13783,50
13784,46
13784,43
13785,50
13786,46
13786,44
13787,44
13787,54
13787,47
13788,50
13789,46
13790,44
13790,54
13791,46
13791,47
13792,46
13792,47
13793,51
13794,44
13795,71
13795,67
13795,68
13796,58
13796,59
13796,60
13796,43
13796,51
13797,58
13797,59
13797,60
13797,43
13798,57
13799,43
13800,57
13801,44
13801,68
13801,47
13802,43
13802,68
13803,43
13803,44
13804,46
13804,43
13804,44
13805,50
13806,50
13807,46
13807,43
13807,44
13808,50
13809,58
13809,59
13809,60
13809,43
13810,50
13810,51
13811,44
13811,47
13812,48
13813,44
13813,45
13814,71
13814,48
13814,51
13815,44
13815,45
13815,68
13816,44
13816,45
13817,44
13817,45
13818,46
13818,44
13818,45
13819,46
13819,45
13820,44
13820,45
13821,46
13821,45
13822,46
13822,44
13822,45
13823,44
13823,45
13823,68
13824,47
13825,46
13825,45
13826,44
13826,45
13827,44
13827,45
13827,68
13828,44
13828,54
13828,45
13829,44
13830,44
13830,45
13830,68
13831,54
13831,45
13832,44
13832,68
13833,44
13833,45
13834,44
13834,47
13835,48
13836,45
13836,68
13837,46
13837,43
13838,45
13838,68
13839,47
13840,44
13840,45
13841,45
13841,68
13842,43
13842,44
13842,45
13843,43
13843,45
13843,68
13844,44
13844,45
13845,47
13846,44
13846,45
13846,47
13847,46
13847,45
13848,43
13849,44
13849,45
13849,68
13850,45
13850,68
13851,46
13851,45
13852,44
13852,45
13852,68
13853,46
13853,44
13853,45
13854,54
13854,45
13854,52
13855,44
13855,45
13855,68
13856,43
13856,45
13856,68
13857,43
13858,43
13858,44
13859,44
13859,45
13860,44
13860,45
13861,44
13861,45
13862,68
13863,44
13863,45
13863,47
13864,68
13865,43
13865,44
13865,45
13866,45
13866,47
13867,46
13868,47
13869,44
13869,45
13869,47
13870,44
13870,45
13871,44
13871,45
13871,68
13872,48
13873,46
13873,44
13873,45
13874,43
13874,44
13874,45
13875,68
13876,43
13876,45
13876,68
13877,68
13878,61
13878,70
13879,44
13879,45
13879,68
13880,45
13880,68
13881,44
13881,45
13882,44
13883,44
13883,45
13883,68
13884,43
13884,45
13885,49
13885,52
13885,47
13886,48
13886,64
13886,51
13887,48
13887,51
13888,43
13889,46
13889,43
13889,44
13890,46
13890,53
13891,44
13891,47
13892,48
13892,44
13893,43
13893,44
13894,44
13894,47
13895,46
13895,43
13895,54
13896,48
13897,54
13898,48
13899,50
13900,46
13900,52
13901,43
13902,50
13903,43
13904,71
13904,44
13905,61
13905,50
13906,61
13906,50
13907,50
13908,50
13909,48
13910,61
13910,50
13911,43
13912,50
13913,50
13914,43
13915,44
13916,54
13916,47
13917,44
13918,43
13918,52
13919,44
13919,47
13920,44
13920,54
13920,47
13921,61
13921,50
13922,43
13922,68
13923,50
13924,50
13925,52
13926,50
13927,44
13928,46
13928,43
13929,61
13929,50
13930,50
13931,50
13932,50
13933,46
13933,43
13934,61
13934,50
13935,61
13935,50
13936,61
13936,50
13937,48
13937,67
13937,62
13938,44
13939,50
13940,61
13940,50
13941,44
13941,68
13942,54
13942,47
13943,43
13943,44
13944,46
13944,44
13945,44
13946,46
13946,43
13947,43
13948,44
13949,43
13950,44
13950,68
13950,47
13951,61
13951,50
13952,46
13952,57
13952,50
13953,36
13954,58
13954,59
13954,60
13954,43
13954,52
13955,43
13955,70
13956,61
13956,50
13957,44
13958,46
13959,46
13959,44
13960,46
13960,47
13961,61
13961,50
13962,52
13963,54
13964,61
13964,50
13965,43
13965,54
13966,43
13966,44
13967,54
13967,47
13968,46
13969,43
13969,44
13970,48
13970,51
13971,43
13971,50
13972,44
13973,48
13973,44
13974,44
13975,46
13975,43
13975,50
13976,69
13977,44
13977,47
13978,44
13979,43
13979,44
13980,46
13981,43
13981,44
13981,68
13982,44
13982,47
13983,46
13984,54
13984,47
13985,44
13985,68
13985,52
13986,61
13986,50
13987,44
13987,68
13988,61
13988,50
13989,46
13989,43
13990,44
13991,43
13991,44
13992,43
13992,44
13993,48
13993,51
13994,44
13995,61
13995,50
13996,44
13997,66
13998,43
13998,44
13999,68
14000,46
14000,57
14001,44
14002,71
14002,44
14003,47
14004,44
14004,68
14005,44
14005,68
14006,68
14007,46
14007,47
14008,48
14008,51
14009,61
14009,68
14010,44
14010,68
14011,43
14011,69
14012,43
14012,44
14012,68
14013,62
14014,44
14015,46
14015,45
14016,46
14016,44
14016,68
14017,46
14017,54
14017,47
14018,46
14018,44
14019,44
14019,68
14019,47
14020,46
14020,68
14020,47
14021,46
14021,52
14022,44
14023,44
14024,46
14024,43
14024,44
14025,44
14025,68
14026,58
14026,59
14026,60
14026,43
14026,47
14027,57
14028,46
14028,44
14029,43
14029,44
14030,48
14030,69
14031,44
14032,61
14032,50
14033,43
14034,48
14034,51
14034,55
14035,44
14036,43
14036,44
14036,50
14037,44
14038,44
14039,44
14039,68
14040,43
14040,44
14040,70
14041,46
14041,44
14042,50
14043,44
14044,43
14045,61
14045,50
14045,55
14046,50
14047,50
14048,50
14049,44
14049,51
14050,52
14051,48
14052,46
14052,53
14052,54
14053,44
14053,47
14054,44
14054,51
14055,68
14055,47
14056,46
14056,52
14057,44
14058,54
14058,47
14059,51
14059,66
14060,44
14060,47
14061,44
14061,47
14062,51
14062,66
14063,44
14064,46
14065,46
14065,53
14066,54
14066,47
14067,51
14067,66
14068,43
14068,44
14068,68
14069,44
14069,47
14070,51
14070,66
14071,71
14071,44
14071,68
14072,43
14072,68
14073,43
14073,68
14074,43
14075,44
14076,43
14076,45
14076,68
14077,46
14077,68
14078,44
14078,51
14079,43
14079,44
14079,68
14080,43
14080,44
14080,68
14081,43
14082,44
14082,47
14082,70
14083,52
14083,47
14084,43
14085,51
14085,66
14086,44
14086,51
14087,46
14087,43
14088,46
14088,53
14088,51
14089,44
14089,51
14089,47
14090,44
14090,52
14090,51
14091,43
14091,44
14091,45
14092,54
14092,52
14092,47
14093,43
14093,44
14094,44
14094,50
14095,52
14096,46
14096,43
14097,68
14098,46
14098,43
14098,52
14099,46
14099,44
14099,47
14100,44
14100,47
14101,44
14101,54
14101,47
14102,43
14102,52
14103,54
14104,54
14105,61
14105,50
14106,66
14107,44
14107,68
14108,46
14108,54
14109,43
14109,44
14109,68
14110,44
14110,51
14111,47
14112,68
14113,44
14113,47
14114,71
14114,44
14115,47
14116,61
14116,50
14117,44
14117,68
14118,43
14118,49
14118,70
14119,50
14120,71
14120,43
14120,67
14121,44
14122,48
14123,68
14124,44
14125,44
14126,54
14127,44
14127,68
14128,46
14128,53
14128,47
14129,54
14129,52
14130,61
14130,43
14130,50
14131,43
14131,44
14132,48
14132,51
14133,46
14133,44
14134,46
14134,44
14134,47
14135,44
14136,47
14137,43
14137,44
14138,44
14138,47
14139,48
14140,50
14141,50
14142,48
14143,43
14143,70
14144,44
14145,46
14145,43
14146,48
14146,62
14147,54
14148,54
14148,47
14149,46
14149,43
14150,43
14150,68
14151,48
14151,62
14152,44
14152,64
14153,46
14153,52
14154,46
14154,52
14155,46
14155,52
14156,43
14156,44
14157,44
14158,43
14158,44
14159,46
14159,44
14159,47
14160,48
14161,46
14161,44
14162,47
14163,47
14164,46
14164,53
14164,61
14165,61
14165,43
14166,61
14166,50
14167,61
14167,50
14168,48
14168,51
14169,46
14169,44
14169,47
14170,46
14170,51
14171,43
14172,61
14172,50
14173,46
14173,44
14173,68
14174,43
14174,52
14175,44
14176,47
14177,48
14177,55
14178,68
14179,44
14179,47
14180,48
14180,51
14181,47
14182,43
14182,44
14182,47
14183,36
14184,71
14184,43
14184,51
14185,68
14185,47
14186,48
14187,46
14187,47
14188,61
14188,50
14189,44
14189,68
14189,52
14190,58
14190,59
14190,60
14191,54
14192,46
14193,44
14194,50
14195,48
14195,51
14196,50
14197,43
14197,44
14197,51
14198,54
14198,47
14199,43
14199,45
14199,69
14200,55
14201,44
14202,36
14203,44
14204,71
14204,43
14204,44
14205,54
14205,47
14206,61
14206,50
14206,52
14207,54
14208,44
14209,46
14209,44
14210,44
14210,47
14211,58
14211,59
14211,60
14211,43
14211,51
14212,58
14212,59
14212,60
14212,43
14212,51
14213,46
14213,53
14213,44
14214,47
14215,44
14215,54
14215,47
14216,44
14216,68
14217,48
14217,51
14218,47
14219,44
14220,46
14220,53
14220,43
14221,61
14221,50
14222,45
14222,47
14223,43
14224,48
14224,55
14225,46
14225,47
14226,44
14226,54
14226,47
14227,46
14227,53
14228,46
14228,44
14228,47
14229,46
14229,53
14230,43
14230,44
14230,68
14231,43
14232,54
14232,52
14232,47
14233,44
14234,44
14234,47
14235,44
14235,47
14236,48
14236,44
14237,46
14237,53
14237,47
14238,46
14238,47
14239,46
14239,53
14239,44
14240,46
14240,53
14240,47
14241,44
14242,46
14242,47
14243,44
14243,68
14244,54
14245,71
14245,44
14245,47
14246,46
14247,54
14248,44
14248,68
14249,44
14250,44
14251,47
14252,54
14253,43
14254,44
14254,50
14254,51
14255,46
14255,44
14256,47
14257,44
14257,51
14258,46
14258,44
14259,43
14260,52
14261,54
14262,44
14263,50
14264,46
14264,44
14265,46
14266,46
14266,43
14266,52
14267,44
14267,68
14268,46
14268,44
14269,54
14269,52
14270,50
14271,47
14272,44
14273,54
14273,52
14274,46
14274,44
14275,46
14276,54
14276,52
14277,52
14278,52
14279,46
14279,52
14280,52
14281,52
14282,52
14283,52
14284,52
14285,52
14286,43
14287,61
14287,50
14288,44
14288,54
14289,44
14289,54
14290,54
14290,47
14291,44
14292,48
14292,55
14292,69
14293,50
14294,50
14295,44
14296,44
14296,45
14297,43
14297,44
14298,50
14298,52
14299,52
14300,44
14301,44
14301,68
14302,44
14303,44
14303,49
14303,52
14304,61
14304,50
14305,44
14305,47
14306,50
14307,50
14308,61
14308,50
14309,71
14309,58
14309,59
14309,60
14309,44
14310,46
14310,44
14311,51
14311,69
14312,58
14312,59
14312,60
14312,43
14312,51
14313,50
14314,50
14315,50
14316,44
14316,50
14317,61
14317,50
14317,55
14318,36
14319,44
14319,70
14320,58
14320,59
14320,60
14320,43
14321,50
14322,63
14322,51
14323,58
14323,59
14323,60
14323,43
14323,51
14324,44
14324,47
14325,44
14326,43
14327,48
14328,54
14328,68
14328,52
14329,43
14329,70
14330,46
14330,52
14331,61
14331,50
14331,70
14332,61
14332,50
14333,46
14333,44
14333,68
14334,44
14334,67
14335,62
14336,46
14336,58
14336,59
14336,60
14336,44
14337,43
14338,44
14339,43
14339,68
14339,70
14340,44
14340,54
14340,52
14341,46
14342,45
14342,67
14342,47
14343,43
14343,44
14344,48
14345,44
14346,61
14346,50
14347,47
14348,44
14348,47
14349,58
14349,59
14349,60
14349,67
14350,61
14350,50
14351,44
14352,44
14352,51
14352,55
14353,58
14353,59
14353,60
14354,61
14354,50
14355,58
14355,59
14355,60
14356,62
14357,62
14358,46
14358,44
14359,44
14359,68
14360,61
14360,50
14361,46
14361,47
14362,48
14363,54
14364,58
14364,59
14364,60
14364,48
14364,45
14365,44
14365,68
14365,52
14366,43
14366,44
14367,46
14367,61
14367,50
14368,58
14368,59
14368,60
14368,44
14368,68
14369,44
14369,47
14370,44
14370,47
14371,43
14371,68
14372,43
14373,44
14373,50
14373,51
14374,61
14374,50
14375,61
14375,50
14376,54
14376,47
14377,50
14378,46
14379,44
14379,45
14379,68
14380,46
14380,53
14380,49
14381,44
14382,46
14382,53
14382,49
14383,58
14383,59
14383,60
14383,43
14384,68
14385,44
14385,54
14385,47
14386,54
14386,47
14387,68
14388,44
14389,54
14390,61
14390,50
14391,44
14391,47
14392,44
14393,50
14394,71
14394,43
14394,44
14395,44
14395,45
14395,68
14396,68
14397,54
14397,47
14398,44
14398,54
14398,47
14399,43
14400,61
14400,50
14401,44
14401,68
14402,54
14403,54
14404,43
14404,44
14405,43
14405,44
14405,68
14406,54
14407,43
14407,44
14408,44
14408,47
14409,54
14410,44
14410,68
14411,44
14411,68
14411,47
14412,68
14413,45
14413,47
14414,44
14415,44
14415,47
14416,52
14417,43
14418,43
14418,44
14418,68
14419,43
14419,44
14420,61
14420,50
14421,43
14421,54
14422,61
14422,50
14423,43
14423,44
14424,46
14424,68
14424,52
14425,44
14426,44
14427,43
14428,44
14429,43
14430,46
14430,61
14430,50
14431,46
14431,44
14431,47
14432,43
14433,61
14433,50
14434,43
14435,44
14436,58
14436,59
14436,60
14436,50
14437,43
14438,44
14439,46
14439,43
14439,44
14440,46
14440,43
14440,44
14441,46
14441,44
14442,44
